x,y,z,t,u_true,u_pred
6.666666865348815918e-01,3.333333432674407959e-01,6.666666865348815918e-01,1.099999994039535522e-01,9.907104372978210449e-01,1.478341966867446899e-02
6.666666865348815918e-01,3.333333432674407959e-01,8.333333134651184082e-01,1.099999994039535522e-01,5.719870328903198242e-01,1.831837696954607964e-03
6.666666865348815918e-01,5.000000000000000000e-01,1.666666716337203979e-01,1.099999994039535522e-01,6.604735851287841797e-01,-6.137569900602102280e-03
6.666666865348815918e-01,5.000000000000000000e-01,3.333333432674407959e-01,1.099999994039535522e-01,1.143973946571350098e+00,5.739966873079538345e-03
6.666666865348815918e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.099999994039535522e-01,1.320947170257568359e+00,6.621188484132289886e-03
6.666666865348815918e-01,5.000000000000000000e-01,6.666666865348815918e-01,1.099999994039535522e-01,1.143973827362060547e+00,4.506178665906190872e-03
6.666666865348815918e-01,5.000000000000000000e-01,8.333333134651184082e-01,1.099999994039535522e-01,6.604736447334289551e-01,-2.566012786701321602e-03
6.666666865348815918e-01,6.666666865348815918e-01,1.666666716337203979e-01,1.099999994039535522e-01,5.719869136810302734e-01,1.936364220455288887e-03
6.666666865348815918e-01,6.666666865348815918e-01,3.333333432674407959e-01,1.099999994039535522e-01,9.907104372978210449e-01,2.344363369047641754e-03
6.666666865348815918e-01,6.666666865348815918e-01,5.000000000000000000e-01,1.099999994039535522e-01,1.143973827362060547e+00,-5.271833389997482300e-03
6.666666865348815918e-01,6.666666865348815918e-01,6.666666865348815918e-01,1.099999994039535522e-01,9.907104372978210449e-01,-1.104451622813940048e-02
6.666666865348815918e-01,6.666666865348815918e-01,8.333333134651184082e-01,1.099999994039535522e-01,5.719869732856750488e-01,-8.893137797713279724e-03
6.666666865348815918e-01,8.333333134651184082e-01,1.666666716337203979e-01,1.099999994039535522e-01,3.302368223667144775e-01,-7.140726665966212749e-04
6.666666865348815918e-01,8.333333134651184082e-01,3.333333432674407959e-01,1.099999994039535522e-01,5.719869732856750488e-01,1.093744067475199699e-03
6.666666865348815918e-01,8.333333134651184082e-01,5.000000000000000000e-01,1.099999994039535522e-01,6.604736447334289551e-01,-5.745233036577701569e-03
6.666666865348815918e-01,8.333333134651184082e-01,6.666666865348815918e-01,1.099999994039535522e-01,5.719869732856750488e-01,-1.505824271589517593e-02
6.666666865348815918e-01,8.333333134651184082e-01,8.333333134651184082e-01,1.099999994039535522e-01,3.302368521690368652e-01,-1.198106911033391953e-02
8.333333134651184082e-01,1.666666716337203979e-01,1.666666716337203979e-01,1.099999994039535522e-01,1.906623393297195435e-01,-2.399272983893752098e-03
8.333333134651184082e-01,1.666666716337203979e-01,3.333333432674407959e-01,1.099999994039535522e-01,3.302368819713592529e-01,1.257466152310371399e-02
8.333333134651184082e-01,1.666666716337203979e-01,5.000000000000000000e-01,1.099999994039535522e-01,3.813246786594390869e-01,1.987556740641593933e-02
8.333333134651184082e-01,1.666666716337203979e-01,6.666666865348815918e-01,1.099999994039535522e-01,3.302368521690368652e-01,1.366540323942899704e-02
8.333333134651184082e-01,1.666666716337203979e-01,8.333333134651184082e-01,1.099999994039535522e-01,1.906623691320419312e-01,9.127352386713027954e-03
8.333333134651184082e-01,3.333333432674407959e-01,1.666666716337203979e-01,1.099999994039535522e-01,3.302368819713592529e-01,-1.628860598430037498e-03
8.333333134651184082e-01,3.333333432674407959e-01,3.333333432674407959e-01,1.099999994039535522e-01,5.719870924949645996e-01,1.242387574166059494e-02
8.333333134651184082e-01,3.333333432674407959e-01,5.000000000000000000e-01,1.099999994039535522e-01,6.604737639427185059e-01,1.988315954804420471e-02
8.333333134651184082e-01,3.333333432674407959e-01,6.666666865348815918e-01,1.099999994039535522e-01,5.719870328903198242e-01,1.738134771585464478e-02
8.333333134651184082e-01,3.333333432674407959e-01,8.333333134651184082e-01,1.099999994039535522e-01,3.302369117736816406e-01,1.229376904666423798e-02
8.333333134651184082e-01,5.000000000000000000e-01,1.666666716337203979e-01,1.099999994039535522e-01,3.813246786594390869e-01,4.912845324724912643e-03
8.333333134651184082e-01,5.000000000000000000e-01,3.333333432674407959e-01,1.099999994039535522e-01,6.604737639427185059e-01,7.470419164746999741e-03
8.333333134651184082e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.099999994039535522e-01,7.626493573188781738e-01,8.817205205559730530e-03
8.333333134651184082e-01,5.000000000000000000e-01,6.666666865348815918e-01,1.099999994039535522e-01,6.604737043380737305e-01,9.979551658034324646e-03
8.333333134651184082e-01,5.000000000000000000e-01,8.333333134651184082e-01,1.099999994039535522e-01,3.813247382640838623e-01,1.013827137649059296e-02
8.333333134651184082e-01,6.666666865348815918e-01,1.666666716337203979e-01,1.099999994039535522e-01,3.302368521690368652e-01,6.591478362679481506e-03
8.333333134651184082e-01,6.666666865348815918e-01,3.333333432674407959e-01,1.099999994039535522e-01,5.719870328903198242e-01,4.777401685714721680e-03
8.333333134651184082e-01,6.666666865348815918e-01,5.000000000000000000e-01,1.099999994039535522e-01,6.604737043380737305e-01,2.601793268695473671e-03
8.333333134651184082e-01,6.666666865348815918e-01,6.666666865348815918e-01,1.099999994039535522e-01,5.719870328903198242e-01,4.639763501472771168e-04
8.333333134651184082e-01,6.666666865348815918e-01,8.333333134651184082e-01,1.099999994039535522e-01,3.302368819713592529e-01,4.302953835576772690e-03
8.333333134651184082e-01,8.333333134651184082e-01,1.666666716337203979e-01,1.099999994039535522e-01,1.906623691320419312e-01,5.155109101906418800e-05
8.333333134651184082e-01,8.333333134651184082e-01,3.333333432674407959e-01,1.099999994039535522e-01,3.302369117736816406e-01,7.292709196917712688e-04
8.333333134651184082e-01,8.333333134651184082e-01,5.000000000000000000e-01,1.099999994039535522e-01,3.813247382640838623e-01,6.728440639562904835e-04
8.333333134651184082e-01,8.333333134651184082e-01,6.666666865348815918e-01,1.099999994039535522e-01,3.302368819713592529e-01,-6.603187415748834610e-03
8.333333134651184082e-01,8.333333134651184082e-01,8.333333134651184082e-01,1.099999994039535522e-01,1.906623840332031250e-01,-5.953882820904254913e-03
1.666666716337203979e-01,1.666666716337203979e-01,1.666666716337203979e-01,1.000000014901161194e-01,1.927243471145629883e-01,-1.557773677632212639e-03
1.666666716337203979e-01,1.666666716337203979e-01,3.333333432674407959e-01,1.000000014901161194e-01,3.338083922863006592e-01,-2.012940822169184685e-03
1.666666716337203979e-01,1.666666716337203979e-01,5.000000000000000000e-01,1.000000014901161194e-01,3.854486942291259766e-01,4.675716627389192581e-03
1.666666716337203979e-01,1.666666716337203979e-01,6.666666865348815918e-01,1.000000014901161194e-01,3.338083624839782715e-01,5.966752301901578903e-03
1.666666716337203979e-01,1.666666716337203979e-01,8.333333134651184082e-01,1.000000014901161194e-01,1.927243769168853760e-01,1.540536177344620228e-04
1.666666716337203979e-01,3.333333432674407959e-01,1.666666716337203979e-01,1.000000014901161194e-01,3.338083922863006592e-01,-4.012362565845251083e-03
1.666666716337203979e-01,3.333333432674407959e-01,3.333333432674407959e-01,1.000000014901161194e-01,5.781731009483337402e-01,-4.372779745608568192e-03
1.666666716337203979e-01,3.333333432674407959e-01,5.000000000000000000e-01,1.000000014901161194e-01,6.676167845726013184e-01,4.904580302536487579e-03
1.666666716337203979e-01,3.333333432674407959e-01,6.666666865348815918e-01,1.000000014901161194e-01,5.781731009483337402e-01,9.150195866823196411e-03
1.666666716337203979e-01,3.333333432674407959e-01,8.333333134651184082e-01,1.000000014901161194e-01,3.338084220886230469e-01,2.431147033348679543e-03
1.666666716337203979e-01,5.000000000000000000e-01,1.666666716337203979e-01,1.000000014901161194e-01,3.854486942291259766e-01,-7.161812391132116318e-03
1.666666716337203979e-01,5.000000000000000000e-01,3.333333432674407959e-01,1.000000014901161194e-01,6.676167845726013184e-01,-6.431846413761377335e-03
1.666666716337203979e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.000000014901161194e-01,7.708973884582519531e-01,3.402542090043425560e-03
1.666666716337203979e-01,5.000000000000000000e-01,6.666666865348815918e-01,1.000000014901161194e-01,6.676167249679565430e-01,5.065900739282369614e-03
1.666666716337203979e-01,5.000000000000000000e-01,8.333333134651184082e-01,1.000000014901161194e-01,3.854487538337707520e-01,-5.480789113789796829e-03
1.666666716337203979e-01,6.666666865348815918e-01,1.666666716337203979e-01,1.000000014901161194e-01,3.338083624839782715e-01,-5.042206961661577225e-03
1.666666716337203979e-01,6.666666865348815918e-01,3.333333432674407959e-01,1.000000014901161194e-01,5.781731009483337402e-01,-1.571577740833163261e-05
1.666666716337203979e-01,6.666666865348815918e-01,5.000000000000000000e-01,1.000000014901161194e-01,6.676167249679565430e-01,6.523370742797851562e-03
1.666666716337203979e-01,6.666666865348815918e-01,6.666666865348815918e-01,1.000000014901161194e-01,5.781730413436889648e-01,3.080625319853425026e-03
1.666666716337203979e-01,6.666666865348815918e-01,8.333333134651184082e-01,1.000000014901161194e-01,3.338083922863006592e-01,-9.367189370095729828e-03
1.666666716337203979e-01,8.333333134651184082e-01,1.666666716337203979e-01,1.000000014901161194e-01,1.927243769168853760e-01,-6.698762532323598862e-03
1.666666716337203979e-01,8.333333134651184082e-01,3.333333432674407959e-01,1.000000014901161194e-01,3.338084518909454346e-01,3.940699622035026550e-03
1.666666716337203979e-01,8.333333134651184082e-01,5.000000000000000000e-01,1.000000014901161194e-01,3.854487538337707520e-01,5.292730405926704407e-03
1.666666716337203979e-01,8.333333134651184082e-01,6.666666865348815918e-01,1.000000014901161194e-01,3.338084220886230469e-01,-2.361923689022660255e-03
1.666666716337203979e-01,8.333333134651184082e-01,8.333333134651184082e-01,1.000000014901161194e-01,1.927244067192077637e-01,-1.397709734737873077e-02
3.333333432674407959e-01,1.666666716337203979e-01,1.666666716337203979e-01,1.000000014901161194e-01,3.338083922863006592e-01,-6.686448119580745697e-03
3.333333432674407959e-01,1.666666716337203979e-01,3.333333432674407959e-01,1.000000014901161194e-01,5.781731009483337402e-01,-5.290371831506490707e-03
3.333333432674407959e-01,1.666666716337203979e-01,5.000000000000000000e-01,1.000000014901161194e-01,6.676167845726013184e-01,4.244172945618629456e-03
3.333333432674407959e-01,1.666666716337203979e-01,6.666666865348815918e-01,1.000000014901161194e-01,5.781731009483337402e-01,6.898115854710340500e-03
3.333333432674407959e-01,1.666666716337203979e-01,8.333333134651184082e-01,1.000000014901161194e-01,3.338084220886230469e-01,6.305559654720127583e-04
3.333333432674407959e-01,3.333333432674407959e-01,1.666666716337203979e-01,1.000000014901161194e-01,5.781731009483337402e-01,-1.096676103770732880e-02
3.333333432674407959e-01,3.333333432674407959e-01,3.333333432674407959e-01,1.000000014901161194e-01,1.001425266265869141e+00,-6.916016805917024612e-03
3.333333432674407959e-01,3.333333432674407959e-01,5.000000000000000000e-01,1.000000014901161194e-01,1.156346201896667480e+00,5.382974166423082352e-03
3.333333432674407959e-01,3.333333432674407959e-01,6.666666865348815918e-01,1.000000014901161194e-01,1.001425147056579590e+00,1.225225348025560379e-02
3.333333432674407959e-01,3.333333432674407959e-01,8.333333134651184082e-01,1.000000014901161194e-01,5.781731605529785156e-01,6.893906276673078537e-03
3.333333432674407959e-01,5.000000000000000000e-01,1.666666716337203979e-01,1.000000014901161194e-01,6.676167845726013184e-01,-1.068748254328966141e-02
3.333333432674407959e-01,5.000000000000000000e-01,3.333333432674407959e-01,1.000000014901161194e-01,1.156346201896667480e+00,-4.525104537606239319e-03
3.333333432674407959e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.000000014901161194e-01,1.335233569145202637e+00,6.432939320802688599e-03
3.333333432674407959e-01,5.000000000000000000e-01,6.666666865348815918e-01,1.000000014901161194e-01,1.156346201896667480e+00,1.344178896397352219e-02
3.333333432674407959e-01,5.000000000000000000e-01,8.333333134651184082e-01,1.000000014901161194e-01,6.676168441772460938e-01,5.105545278638601303e-03
3.333333432674407959e-01,6.666666865348815918e-01,1.666666716337203979e-01,1.000000014901161194e-01,5.781731009483337402e-01,-1.014770008623600006e-02
3.333333432674407959e-01,6.666666865348815918e-01,3.333333432674407959e-01,1.000000014901161194e-01,1.001425266265869141e+00,-1.154562458395957947e-03
3.333333432674407959e-01,6.666666865348815918e-01,5.000000000000000000e-01,1.000000014901161194e-01,1.156346201896667480e+00,1.793202711269259453e-03
3.333333432674407959e-01,6.666666865348815918e-01,6.666666865348815918e-01,1.000000014901161194e-01,1.001425147056579590e+00,5.005835089832544327e-03
3.333333432674407959e-01,6.666666865348815918e-01,8.333333134651184082e-01,1.000000014901161194e-01,5.781731605529785156e-01,-2.509835874661803246e-03
3.333333432674407959e-01,8.333333134651184082e-01,1.666666716337203979e-01,1.000000014901161194e-01,3.338084220886230469e-01,-6.423408631235361099e-03
3.333333432674407959e-01,8.333333134651184082e-01,3.333333432674407959e-01,1.000000014901161194e-01,5.781731605529785156e-01,3.222718602046370506e-03
3.333333432674407959e-01,8.333333134651184082e-01,5.000000000000000000e-01,1.000000014901161194e-01,6.676168441772460938e-01,-3.375569125637412071e-03
3.333333432674407959e-01,8.333333134651184082e-01,6.666666865348815918e-01,1.000000014901161194e-01,5.781731605529785156e-01,-9.622069075703620911e-03
3.333333432674407959e-01,8.333333134651184082e-01,8.333333134651184082e-01,1.000000014901161194e-01,3.338084518909454346e-01,-1.672715134918689728e-02
5.000000000000000000e-01,1.666666716337203979e-01,1.666666716337203979e-01,1.000000014901161194e-01,3.854486942291259766e-01,-8.898947387933731079e-03
5.000000000000000000e-01,1.666666716337203979e-01,3.333333432674407959e-01,1.000000014901161194e-01,6.676167845726013184e-01,-5.368120037019252777e-03
5.000000000000000000e-01,1.666666716337203979e-01,5.000000000000000000e-01,1.000000014901161194e-01,7.708973884582519531e-01,-6.817515823058784008e-04
5.000000000000000000e-01,1.666666716337203979e-01,6.666666865348815918e-01,1.000000014901161194e-01,6.676167249679565430e-01,-3.340187249705195427e-03
5.000000000000000000e-01,1.666666716337203979e-01,8.333333134651184082e-01,1.000000014901161194e-01,3.854487538337707520e-01,-4.292970057576894760e-03
5.000000000000000000e-01,3.333333432674407959e-01,1.666666716337203979e-01,1.000000014901161194e-01,6.676167845726013184e-01,-7.634263951331377029e-03
5.000000000000000000e-01,3.333333432674407959e-01,3.333333432674407959e-01,1.000000014901161194e-01,1.156346201896667480e+00,3.571539185941219330e-03
5.000000000000000000e-01,3.333333432674407959e-01,5.000000000000000000e-01,1.000000014901161194e-01,1.335233569145202637e+00,1.032894477248191833e-02
5.000000000000000000e-01,3.333333432674407959e-01,6.666666865348815918e-01,1.000000014901161194e-01,1.156346201896667480e+00,7.608937565237283707e-03
5.000000000000000000e-01,3.333333432674407959e-01,8.333333134651184082e-01,1.000000014901161194e-01,6.676168441772460938e-01,1.312572741881012917e-03
5.000000000000000000e-01,5.000000000000000000e-01,1.666666716337203979e-01,1.000000014901161194e-01,7.708973884582519531e-01,-8.691938593983650208e-03
5.000000000000000000e-01,5.000000000000000000e-01,3.333333432674407959e-01,1.000000014901161194e-01,1.335233569145202637e+00,1.567110419273376465e-03
5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.000000014901161194e-01,1.541794776916503906e+00,7.570644374936819077e-03
5.000000000000000000e-01,5.000000000000000000e-01,6.666666865348815918e-01,1.000000014901161194e-01,1.335233449935913086e+00,7.386267650872468948e-03
5.000000000000000000e-01,5.000000000000000000e-01,8.333333134651184082e-01,1.000000014901161194e-01,7.708975076675415039e-01,-2.821778645738959312e-03
5.000000000000000000e-01,6.666666865348815918e-01,1.666666716337203979e-01,1.000000014901161194e-01,6.676167249679565430e-01,-9.123001247644424438e-03
5.000000000000000000e-01,6.666666865348815918e-01,3.333333432674407959e-01,1.000000014901161194e-01,1.156346201896667480e+00,-5.254582501947879791e-03
5.000000000000000000e-01,6.666666865348815918e-01,5.000000000000000000e-01,1.000000014901161194e-01,1.335233449935913086e+00,-5.542792845517396927e-03
5.000000000000000000e-01,6.666666865348815918e-01,6.666666865348815918e-01,1.000000014901161194e-01,1.156346082687377930e+00,-5.315010901540517807e-03
5.000000000000000000e-01,6.666666865348815918e-01,8.333333134651184082e-01,1.000000014901161194e-01,6.676167845726013184e-01,-1.045737229287624359e-02
5.000000000000000000e-01,8.333333134651184082e-01,1.666666716337203979e-01,1.000000014901161194e-01,3.854487538337707520e-01,-7.011012057773768902e-04
5.000000000000000000e-01,8.333333134651184082e-01,3.333333432674407959e-01,1.000000014901161194e-01,6.676169037818908691e-01,2.502213465049862862e-05
5.000000000000000000e-01,8.333333134651184082e-01,5.000000000000000000e-01,1.000000014901161194e-01,7.708975076675415039e-01,-7.359801325947046280e-03
5.000000000000000000e-01,8.333333134651184082e-01,6.666666865348815918e-01,1.000000014901161194e-01,6.676168441772460938e-01,-1.374480780214071274e-02
5.000000000000000000e-01,8.333333134651184082e-01,8.333333134651184082e-01,1.000000014901161194e-01,3.854488134384155273e-01,-1.569592021405696869e-02
6.666666865348815918e-01,1.666666716337203979e-01,1.666666716337203979e-01,1.000000014901161194e-01,3.338083624839782715e-01,-9.810151532292366028e-03
6.666666865348815918e-01,1.666666716337203979e-01,3.333333432674407959e-01,1.000000014901161194e-01,5.781731009483337402e-01,2.635785611346364021e-03
6.666666865348815918e-01,1.666666716337203979e-01,5.000000000000000000e-01,1.000000014901161194e-01,6.676167249679565430e-01,1.001811958849430084e-02
6.666666865348815918e-01,1.666666716337203979e-01,6.666666865348815918e-01,1.000000014901161194e-01,5.781730413436889648e-01,6.535489112138748169e-03
6.666666865348815918e-01,1.666666716337203979e-01,8.333333134651184082e-01,1.000000014901161194e-01,3.338083922863006592e-01,-3.964111092500388622e-04
6.666666865348815918e-01,3.333333432674407959e-01,1.666666716337203979e-01,1.000000014901161194e-01,5.781731009483337402e-01,-1.182258781045675278e-02
6.666666865348815918e-01,3.333333432674407959e-01,3.333333432674407959e-01,1.000000014901161194e-01,1.001425266265869141e+00,8.491889573633670807e-03
6.666666865348815918e-01,3.333333432674407959e-01,5.000000000000000000e-01,1.000000014901161194e-01,1.156346201896667480e+00,1.684701070189476013e-02
6.666666865348815918e-01,3.333333432674407959e-01,6.666666865348815918e-01,1.000000014901161194e-01,1.001425147056579590e+00,1.365766860544681549e-02
6.666666865348815918e-01,3.333333432674407959e-01,8.333333134651184082e-01,1.000000014901161194e-01,5.781731605529785156e-01,1.815960044041275978e-03
6.666666865348815918e-01,5.000000000000000000e-01,1.666666716337203979e-01,1.000000014901161194e-01,6.676167249679565430e-01,-5.942547228187322617e-03
6.666666865348815918e-01,5.000000000000000000e-01,3.333333432674407959e-01,1.000000014901161194e-01,1.156346201896667480e+00,5.414776038378477097e-03
6.666666865348815918e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.000000014901161194e-01,1.335233449935913086e+00,6.119269412010908127e-03
6.666666865348815918e-01,5.000000000000000000e-01,6.666666865348815918e-01,1.000000014901161194e-01,1.156346082687377930e+00,4.253511782735586166e-03
6.666666865348815918e-01,5.000000000000000000e-01,8.333333134651184082e-01,1.000000014901161194e-01,6.676167845726013184e-01,-2.181002171710133553e-03
6.666666865348815918e-01,6.666666865348815918e-01,1.666666716337203979e-01,1.000000014901161194e-01,5.781730413436889648e-01,2.105619758367538452e-03
6.666666865348815918e-01,6.666666865348815918e-01,3.333333432674407959e-01,1.000000014901161194e-01,1.001425147056579590e+00,2.230637473985552788e-03
6.666666865348815918e-01,6.666666865348815918e-01,5.000000000000000000e-01,1.000000014901161194e-01,1.156346082687377930e+00,-4.835587926208972931e-03
6.666666865348815918e-01,6.666666865348815918e-01,6.666666865348815918e-01,1.000000014901161194e-01,1.001425147056579590e+00,-1.016412209719419479e-02
6.666666865348815918e-01,6.666666865348815918e-01,8.333333134651184082e-01,1.000000014901161194e-01,5.781731009483337402e-01,-8.159859105944633484e-03
6.666666865348815918e-01,8.333333134651184082e-01,1.666666716337203979e-01,1.000000014901161194e-01,3.338083922863006592e-01,-8.605920593254268169e-04
6.666666865348815918e-01,8.333333134651184082e-01,3.333333432674407959e-01,1.000000014901161194e-01,5.781731009483337402e-01,6.419981946237385273e-04
6.666666865348815918e-01,8.333333134651184082e-01,5.000000000000000000e-01,1.000000014901161194e-01,6.676167845726013184e-01,-5.420933943241834641e-03
6.666666865348815918e-01,8.333333134651184082e-01,6.666666865348815918e-01,1.000000014901161194e-01,5.781731009483337402e-01,-1.385418977588415146e-02
6.666666865348815918e-01,8.333333134651184082e-01,8.333333134651184082e-01,1.000000014901161194e-01,3.338084220886230469e-01,-1.091734785586595535e-02
8.333333134651184082e-01,1.666666716337203979e-01,1.666666716337203979e-01,1.000000014901161194e-01,1.927243769168853760e-01,-2.812748542055487633e-03
8.333333134651184082e-01,1.666666716337203979e-01,3.333333432674407959e-01,1.000000014901161194e-01,3.338084518909454346e-01,1.155267562717199326e-02
8.333333134651184082e-01,1.666666716337203979e-01,5.000000000000000000e-01,1.000000014901161194e-01,3.854487538337707520e-01,1.883790828287601471e-02
8.333333134651184082e-01,1.666666716337203979e-01,6.666666865348815918e-01,1.000000014901161194e-01,3.338084220886230469e-01,1.287657581269741058e-02
8.333333134651184082e-01,1.666666716337203979e-01,8.333333134651184082e-01,1.000000014901161194e-01,1.927244067192077637e-01,8.111725561320781708e-03
8.333333134651184082e-01,3.333333432674407959e-01,1.666666716337203979e-01,1.000000014901161194e-01,3.338084518909454346e-01,-2.236101543530821800e-03
8.333333134651184082e-01,3.333333432674407959e-01,3.333333432674407959e-01,1.000000014901161194e-01,5.781732201576232910e-01,1.157508324831724167e-02
8.333333134651184082e-01,3.333333432674407959e-01,5.000000000000000000e-01,1.000000014901161194e-01,6.676169037818908691e-01,1.888834498822689056e-02
8.333333134651184082e-01,3.333333432674407959e-01,6.666666865348815918e-01,1.000000014901161194e-01,5.781731605529785156e-01,1.638828404247760773e-02
8.333333134651184082e-01,3.333333432674407959e-01,8.333333134651184082e-01,1.000000014901161194e-01,3.338084816932678223e-01,1.124720089137554169e-02
8.333333134651184082e-01,5.000000000000000000e-01,1.666666716337203979e-01,1.000000014901161194e-01,3.854487538337707520e-01,4.608517047017812729e-03
8.333333134651184082e-01,5.000000000000000000e-01,3.333333432674407959e-01,1.000000014901161194e-01,6.676169037818908691e-01,7.098298985511064529e-03
8.333333134651184082e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.000000014901161194e-01,7.708975076675415039e-01,8.474498055875301361e-03
8.333333134651184082e-01,5.000000000000000000e-01,6.666666865348815918e-01,1.000000014901161194e-01,6.676168441772460938e-01,9.468806907534599304e-03
8.333333134651184082e-01,5.000000000000000000e-01,8.333333134651184082e-01,1.000000014901161194e-01,3.854488134384155273e-01,9.597233496606349945e-03
8.333333134651184082e-01,6.666666865348815918e-01,1.666666716337203979e-01,1.000000014901161194e-01,3.338084220886230469e-01,6.246691104024648666e-03
8.333333134651184082e-01,6.666666865348815918e-01,3.333333432674407959e-01,1.000000014901161194e-01,5.781731605529785156e-01,4.256932064890861511e-03
8.333333134651184082e-01,6.666666865348815918e-01,5.000000000000000000e-01,1.000000014901161194e-01,6.676168441772460938e-01,2.439555013552308083e-03
8.333333134651184082e-01,6.666666865348815918e-01,6.666666865348815918e-01,1.000000014901161194e-01,5.781731605529785156e-01,8.166356128640472889e-04
8.333333134651184082e-01,6.666666865348815918e-01,8.333333134651184082e-01,1.000000014901161194e-01,3.338084518909454346e-01,4.460501018911600113e-03
8.333333134651184082e-01,8.333333134651184082e-01,1.666666716337203979e-01,1.000000014901161194e-01,1.927244067192077637e-01,-1.057832851074635983e-04
8.333333134651184082e-01,8.333333134651184082e-01,3.333333432674407959e-01,1.000000014901161194e-01,3.338084816932678223e-01,2.592006349004805088e-04
8.333333134651184082e-01,8.333333134651184082e-01,5.000000000000000000e-01,1.000000014901161194e-01,3.854488134384155273e-01,3.223799285478889942e-04
8.333333134651184082e-01,8.333333134651184082e-01,6.666666865348815918e-01,1.000000014901161194e-01,3.338084518909454346e-01,-5.830451846122741699e-03
8.333333134651184082e-01,8.333333134651184082e-01,8.333333134651184082e-01,1.000000014901161194e-01,1.927244365215301514e-01,-4.991961643099784851e-03
1.666666716337203979e-01,1.666666716337203979e-01,1.666666716337203979e-01,9.000000357627868652e-02,1.945961713790893555e-01,-1.484685111790895462e-03
1.666666716337203979e-01,1.666666716337203979e-01,3.333333432674407959e-01,9.000000357627868652e-02,3.370504975318908691e-01,-1.928118290379643440e-03
1.666666716337203979e-01,1.666666716337203979e-01,5.000000000000000000e-01,9.000000357627868652e-02,3.891923427581787109e-01,4.220000468194484711e-03
1.666666716337203979e-01,1.666666716337203979e-01,6.666666865348815918e-01,9.000000357627868652e-02,3.370504677295684814e-01,5.361626856029033661e-03
1.666666716337203979e-01,1.666666716337203979e-01,8.333333134651184082e-01,9.000000357627868652e-02,1.945962011814117432e-01,-3.697647480294108391e-05
1.666666716337203979e-01,3.333333432674407959e-01,1.666666716337203979e-01,9.000000357627868652e-02,3.370504975318908691e-01,-3.594307461753487587e-03
1.666666716337203979e-01,3.333333432674407959e-01,3.333333432674407959e-01,9.000000357627868652e-02,5.837885737419128418e-01,-3.856064053252339363e-03
1.666666716337203979e-01,3.333333432674407959e-01,5.000000000000000000e-01,9.000000357627868652e-02,6.741009950637817383e-01,4.607595037668943405e-03
1.666666716337203979e-01,3.333333432674407959e-01,6.666666865348815918e-01,9.000000357627868652e-02,5.837885737419128418e-01,8.567463606595993042e-03
1.666666716337203979e-01,3.333333432674407959e-01,8.333333134651184082e-01,9.000000357627868652e-02,3.370505273342132568e-01,2.220622031018137932e-03
1.666666716337203979e-01,5.000000000000000000e-01,1.666666716337203979e-01,9.000000357627868652e-02,3.891923427581787109e-01,-6.657757330685853958e-03
1.666666716337203979e-01,5.000000000000000000e-01,3.333333432674407959e-01,9.000000357627868652e-02,6.741009950637817383e-01,-5.747854243963956833e-03
1.666666716337203979e-01,5.000000000000000000e-01,5.000000000000000000e-01,9.000000357627868652e-02,7.783846855163574219e-01,3.144995542243123055e-03
1.666666716337203979e-01,5.000000000000000000e-01,6.666666865348815918e-01,9.000000357627868652e-02,6.741009354591369629e-01,4.625162575393915176e-03
1.666666716337203979e-01,5.000000000000000000e-01,8.333333134651184082e-01,9.000000357627868652e-02,3.891924023628234863e-01,-5.383966490626335144e-03
1.666666716337203979e-01,6.666666865348815918e-01,1.666666716337203979e-01,9.000000357627868652e-02,3.370504677295684814e-01,-4.770102445036172867e-03
1.666666716337203979e-01,6.666666865348815918e-01,3.333333432674407959e-01,9.000000357627868652e-02,5.837885737419128418e-01,1.461108331568539143e-04
1.666666716337203979e-01,6.666666865348815918e-01,5.000000000000000000e-01,9.000000357627868652e-02,6.741009354591369629e-01,5.945411045104265213e-03
1.666666716337203979e-01,6.666666865348815918e-01,6.666666865348815918e-01,9.000000357627868652e-02,5.837885141372680664e-01,2.858864609152078629e-03
1.666666716337203979e-01,6.666666865348815918e-01,8.333333134651184082e-01,9.000000357627868652e-02,3.370504975318908691e-01,-8.816896006464958191e-03
1.666666716337203979e-01,8.333333134651184082e-01,1.666666716337203979e-01,9.000000357627868652e-02,1.945962011814117432e-01,-6.101471837610006332e-03
1.666666716337203979e-01,8.333333134651184082e-01,3.333333432674407959e-01,9.000000357627868652e-02,3.370505571365356445e-01,3.757553873583674431e-03
1.666666716337203979e-01,8.333333134651184082e-01,5.000000000000000000e-01,9.000000357627868652e-02,3.891924023628234863e-01,4.980972968041896820e-03
1.666666716337203979e-01,8.333333134651184082e-01,6.666666865348815918e-01,9.000000357627868652e-02,3.370505273342132568e-01,-1.775322947651147842e-03
1.666666716337203979e-01,8.333333134651184082e-01,8.333333134651184082e-01,9.000000357627868652e-02,1.945962309837341309e-01,-1.302701793611049652e-02
3.333333432674407959e-01,1.666666716337203979e-01,1.666666716337203979e-01,9.000000357627868652e-02,3.370504975318908691e-01,-6.164947990328073502e-03
