x,t,u_true,u_pred
9.423077106475830078e-01,1.000000000000000000e+00,3.478251397609710693e-03,4.047266207635402679e-03
9.615384340286254883e-01,1.000000000000000000e+00,2.325911773368716240e-03,2.973669208586215973e-03
9.807692170143127441e-01,1.000000000000000000e+00,1.165080699138343334e-03,1.898515038192272186e-03
1.923076994717121124e-02,9.800000190734863281e-01,1.260802266187965870e-03,2.107526175677776337e-03
3.846153989434242249e-02,9.800000190734863281e-01,2.517004031687974930e-03,3.270196728408336639e-03
5.769230797886848450e-02,9.800000190734863281e-01,3.764021443203091621e-03,4.432008601725101471e-03
7.692307978868484497e-02,9.800000190734863281e-01,4.997304640710353851e-03,5.587070249021053314e-03
9.615384787321090698e-02,9.800000190734863281e-01,6.212352775037288666e-03,6.730371154844760895e-03
1.153846159577369690e-01,9.800000190734863281e-01,7.404732983559370041e-03,7.856543175876140594e-03
1.346153914928436279e-01,9.800000190734863281e-01,8.570094592869281769e-03,8.960862644016742706e-03
1.538461595773696899e-01,9.800000190734863281e-01,9.704183787107467651e-03,1.003884803503751755e-02
1.730769276618957520e-01,9.800000190734863281e-01,1.080286502838134766e-02,1.108589116483926773e-02
1.923076957464218140e-01,9.800000190734863281e-01,1.186212524771690369e-02,1.209798548370599747e-02
2.115384638309478760e-01,9.800000190734863281e-01,1.287810411304235458e-02,1.307074632495641708e-02
2.307692319154739380e-01,9.800000190734863281e-01,1.384709123522043228e-02,1.400023233145475388e-02
2.500000000000000000e-01,9.800000190734863281e-01,1.476555131375789642e-02,1.488251890987157822e-02
2.692307829856872559e-01,9.800000190734863281e-01,1.563013531267642975e-02,1.571496576070785522e-02
2.884615361690521240e-01,9.800000190734863281e-01,1.643768511712551117e-02,1.649343222379684448e-02
3.076923191547393799e-01,9.800000190734863281e-01,1.718525774776935577e-02,1.721543818712234497e-02
3.269230723381042480e-01,9.800000190734863281e-01,1.787012070417404175e-02,1.787755265831947327e-02
3.461538553237915039e-01,9.800000190734863281e-01,1.848977804183959961e-02,1.847754046320915222e-02
3.653846085071563721e-01,9.800000190734863281e-01,1.904196664690971375e-02,1.901234686374664307e-02
3.846153914928436279e-01,9.800000190734863281e-01,1.952467486262321472e-02,1.948046684265136719e-02
4.038461446762084961e-01,9.800000190734863281e-01,1.993614062666893005e-02,1.988008245825767517e-02
4.230769276618957520e-01,9.800000190734863281e-01,2.027486078441143036e-02,2.020892500877380371e-02
4.423076808452606201e-01,9.800000190734863281e-01,2.053960040211677551e-02,2.046613395214080811e-02
4.615384638309478760e-01,9.800000190734863281e-01,2.072939276695251465e-02,2.064996585249900818e-02
4.807692170143127441e-01,9.800000190734863281e-01,2.084354683756828308e-02,2.075989544391632080e-02
5.000000000000000000e-01,9.800000190734863281e-01,2.088164351880550385e-02,2.079584822058677673e-02
5.192307829856872559e-01,9.800000190734863281e-01,2.084354683756828308e-02,2.075666561722755432e-02
5.384615659713745117e-01,9.800000190734863281e-01,2.072939276695251465e-02,2.064330130815505981e-02
5.576922893524169922e-01,9.800000190734863281e-01,2.053960040211677551e-02,2.045575156807899475e-02
5.769230723381042480e-01,9.800000190734863281e-01,2.027486078441143036e-02,2.019479870796203613e-02
5.961538553237915039e-01,9.800000190734863281e-01,1.993614062666893005e-02,1.986095309257507324e-02
6.153846383094787598e-01,9.800000190734863281e-01,1.952467486262321472e-02,1.945618912577629089e-02
6.346153616905212402e-01,9.800000190734863281e-01,1.904196850955486298e-02,1.898153126239776611e-02
6.538461446762084961e-01,9.800000190734863281e-01,1.848977617919445038e-02,1.843906193971633911e-02
6.730769276618957520e-01,9.800000190734863281e-01,1.787011697888374329e-02,1.783101260662078857e-02
6.923077106475830078e-01,9.800000190734863281e-01,1.718525402247905731e-02,1.715997979044914246e-02
7.115384340286254883e-01,9.800000190734863281e-01,1.643768511712551117e-02,1.642833277583122253e-02
7.307692170143127441e-01,9.800000190734863281e-01,1.563013345003128052e-02,1.563891395926475525e-02
7.500000000000000000e-01,9.800000190734863281e-01,1.476555131375789642e-02,1.479480694979429245e-02
7.692307829856872559e-01,9.800000190734863281e-01,1.384709123522043228e-02,1.389984320849180222e-02
7.884615659713745117e-01,9.800000190734863281e-01,1.287810318171977997e-02,1.295783277601003647e-02
8.076922893524169922e-01,9.800000190734863281e-01,1.186212431639432907e-02,1.197158824652433395e-02
8.269230723381042480e-01,9.800000190734863281e-01,1.080286223441362381e-02,1.094598043709993362e-02
8.461538553237915039e-01,9.800000190734863281e-01,9.704180993139743805e-03,9.884900413453578949e-03
8.653846383094787598e-01,9.800000190734863281e-01,8.570090867578983307e-03,8.792362175881862640e-03
8.846153616905212402e-01,9.800000190734863281e-01,7.404733914881944656e-03,7.674098946154117584e-03
9.038461446762084961e-01,9.800000190734863281e-01,6.212353240698575974e-03,6.532675586640834808e-03
9.230769276618957520e-01,9.800000190734863281e-01,4.997304640710353851e-03,5.374996922910213470e-03
9.423077106475830078e-01,9.800000190734863281e-01,3.764016320928931236e-03,4.204300232231616974e-03
9.615384340286254883e-01,9.800000190734863281e-01,2.517003100365400314e-03,3.025681711733341217e-03
9.807692170143127441e-01,9.800000190734863281e-01,1.260800985619425774e-03,1.844362355768680573e-03
1.923076994717121124e-02,9.599999785423278809e-01,1.364386756904423237e-03,2.027967013418674469e-03
3.846153989434242249e-02,9.599999785423278809e-01,2.723795128986239433e-03,3.305827267467975616e-03
5.769230797886848450e-02,9.599999785423278809e-01,4.073264542967081070e-03,4.581739194691181183e-03
7.692307978868484497e-02,9.599999785423278809e-01,5.407871212810277939e-03,5.849269218742847443e-03
9.615384787321090698e-02,9.599999785423278809e-01,6.722744554281234741e-03,7.102905772626399994e-03
1.153846159577369690e-01,9.599999785423278809e-01,8.013088256120681763e-03,8.337003178894519806e-03
1.346153914928436279e-01,9.599999785423278809e-01,9.274192154407501221e-03,9.546522982418537140e-03
1.538461595773696899e-01,9.599999785423278809e-01,1.050145644694566727e-02,1.072682719677686691e-02
1.730769276618957520e-01,9.599999785423278809e-01,1.169040240347385406e-02,1.187272649258375168e-02
1.923076957464218140e-01,9.599999785423278809e-01,1.283668912947177887e-02,1.297935005277395248e-02
2.115384638309478760e-01,9.599999785423278809e-01,1.393613778054714203e-02,1.404340285807847977e-02
2.307692319154739380e-01,9.599999785423278809e-01,1.498473435640335083e-02,1.505959685891866684e-02
2.500000000000000000e-01,9.599999785423278809e-01,1.597865298390388489e-02,1.602430269122123718e-02
2.692307829856872559e-01,9.599999785423278809e-01,1.691426895558834076e-02,1.693406328558921814e-02
2.884615361690521240e-01,9.599999785423278809e-01,1.778816618025302887e-02,1.778472214937210083e-02
3.076923191547393799e-01,9.599999785423278809e-01,1.859715580940246582e-02,1.857354491949081421e-02
3.269230723381042480e-01,9.599999785423278809e-01,1.933828555047512054e-02,1.929673925042152405e-02
3.461538553237915039e-01,9.599999785423278809e-01,2.000885456800460815e-02,1.995227858424186707e-02
3.653846085071563721e-01,9.599999785423278809e-01,2.060640789568424225e-02,2.053649723529815674e-02
3.846153914928436279e-01,9.599999785423278809e-01,2.112877555191516876e-02,2.104823291301727295e-02
4.038461446762084961e-01,9.599999785423278809e-01,2.157404646277427673e-02,2.148455381393432617e-02
4.230769276618957520e-01,9.599999785423278809e-01,2.194059453904628754e-02,2.184451743960380554e-02
4.423076808452606201e-01,9.599999785423278809e-01,2.222708426415920258e-02,2.212523296475410461e-02
4.615384638309478760e-01,9.599999785423278809e-01,2.243246883153915405e-02,2.232672274112701416e-02
4.807692170143127441e-01,9.599999785423278809e-01,2.255600132048130035e-02,2.244777232408523560e-02
5.000000000000000000e-01,9.599999785423278809e-01,2.259722910821437836e-02,2.248791977763175964e-02
5.192307829856872559e-01,9.599999785423278809e-01,2.255600132048130035e-02,2.244670689105987549e-02
5.384615659713745117e-01,9.599999785423278809e-01,2.243246883153915405e-02,2.232405170798301697e-02
5.576922893524169922e-01,9.599999785423278809e-01,2.222708426415920258e-02,2.212011441588401794e-02
5.769230723381042480e-01,9.599999785423278809e-01,2.194059453904628754e-02,2.183680236339569092e-02
5.961538553237915039e-01,9.599999785423278809e-01,2.157404646277427673e-02,2.147445827722549438e-02
6.153846383094787598e-01,9.599999785423278809e-01,2.112877555191516876e-02,2.103425189852714539e-02
6.346153616905212402e-01,9.599999785423278809e-01,2.060640975832939148e-02,2.051800116896629333e-02
6.538461446762084961e-01,9.599999785423278809e-01,2.000885084271430969e-02,1.992820948362350464e-02
6.730769276618957520e-01,9.599999785423278809e-01,1.933828368782997131e-02,1.926636695861816406e-02
6.923077106475830078e-01,9.599999785423278809e-01,1.859715208411216736e-02,1.853500306606292725e-02
7.115384340286254883e-01,9.599999785423278809e-01,1.778816618025302887e-02,1.773834973573684692e-02
7.307692170143127441e-01,9.599999785423278809e-01,1.691426895558834076e-02,1.687878742814064026e-02
7.500000000000000000e-01,9.599999785423278809e-01,1.597865298390388489e-02,1.595935970544815063e-02
7.692307829856872559e-01,9.599999785423278809e-01,1.498473435640335083e-02,1.498359162360429764e-02
7.884615659713745117e-01,9.599999785423278809e-01,1.393613684922456741e-02,1.395612303167581558e-02
8.076922893524169922e-01,9.599999785423278809e-01,1.283668819814920425e-02,1.288092043250799179e-02
8.269230723381042480e-01,9.599999785423278809e-01,1.169039960950613022e-02,1.176203880459070206e-02
8.461538553237915039e-01,9.599999785423278809e-01,1.050145365297794342e-02,1.060390565544366837e-02
8.653846383094787598e-01,9.599999785423278809e-01,9.274189360439777374e-03,9.411430917680263519e-03
8.846153616905212402e-01,9.599999785423278809e-01,8.013089187443256378e-03,8.188943378627300262e-03
9.038461446762084961e-01,9.599999785423278809e-01,6.722745485603809357e-03,6.941459141671657562e-03
9.230769276618957520e-01,9.599999785423278809e-01,5.407871212810277939e-03,5.674934946000576019e-03
9.423077106475830078e-01,9.599999785423278809e-01,4.073258955031633377e-03,4.393254406750202179e-03
9.615384340286254883e-01,9.599999785423278809e-01,2.723793964833021164e-03,3.102828748524188995e-03
9.807692170143127441e-01,9.599999785423278809e-01,1.364385359920561314e-03,1.807874999940395355e-03
1.923076994717121124e-02,9.399999976158142090e-01,1.476481556892395020e-03,1.970694400370121002e-03
3.846153989434242249e-02,9.399999976158142090e-01,2.947575412690639496e-03,3.372217528522014618e-03
5.769230797886848450e-02,9.399999976158142090e-01,4.407913889735937119e-03,4.770218394696712494e-03
7.692307978868484497e-02,9.399999976158142090e-01,5.852168891578912735e-03,6.158160977065563202e-03
9.615384787321090698e-02,9.399999976158142090e-01,7.275069132447242737e-03,7.529820315539836884e-03
1.153846159577369690e-01,9.399999976158142090e-01,8.671424351632595062e-03,8.879820816218852997e-03
1.346153914928436279e-01,9.399999976158142090e-01,1.003613788634538651e-02,1.020225975662469864e-02
1.538461595773696899e-01,9.399999976158142090e-01,1.136423088610172272e-02,1.149189565330743790e-02
1.730769276618957520e-01,9.399999976158142090e-01,1.265085767954587936e-02,1.274341810494661331e-02
1.923076957464218140e-01,9.399999976158142090e-01,1.389132067561149597e-02,1.395213883370161057e-02
2.115384638309478760e-01,9.399999976158142090e-01,1.508109737187623978e-02,1.511358376592397690e-02
2.307692319154739380e-01,9.399999976158142090e-01,1.621584407985210419e-02,1.622279360890388489e-02
2.500000000000000000e-01,9.399999976158142090e-01,1.729142107069492340e-02,1.727552711963653564e-02
2.692307829856872559e-01,9.399999976158142090e-01,1.830390468239784241e-02,1.826773211359977722e-02
2.884615361690521240e-01,9.399999976158142090e-01,1.924959942698478699e-02,1.919583231210708618e-02
3.076923191547393799e-01,9.399999976158142090e-01,2.012505382299423218e-02,2.005602419376373291e-02
3.269230723381042480e-01,9.399999976158142090e-01,2.092707343399524689e-02,2.084517478942871094e-02
3.461538553237915039e-01,9.399999976158142090e-01,2.165273390710353851e-02,2.156000584363937378e-02
3.653846085071563721e-01,9.399999976158142090e-01,2.229938097298145294e-02,2.219755202531814575e-02
3.846153914928436279e-01,9.399999976158142090e-01,2.286466397345066071e-02,2.275528758764266968e-02
4.038461446762084961e-01,9.399999976158142090e-01,2.334651723504066467e-02,2.323147654533386230e-02
4.230769276618957520e-01,9.399999976158142090e-01,2.374318242073059082e-02,2.362382411956787109e-02
4.423076808452606201e-01,9.399999976158142090e-01,2.405320852994918823e-02,2.393070608377456665e-02
4.615384638309478760e-01,9.399999976158142090e-01,2.427546679973602295e-02,2.415063604712486267e-02
4.807692170143127441e-01,9.399999976158142090e-01,2.440914884209632874e-02,2.428344637155532837e-02
5.000000000000000000e-01,9.399999976158142090e-01,2.445376291871070862e-02,2.432759106159210205e-02
5.192307829856872559e-01,9.399999976158142090e-01,2.440914884209632874e-02,2.428345009684562683e-02
5.384615659713745117e-01,9.399999976158142090e-01,2.427546679973602295e-02,2.415110543370246887e-02
5.576922893524169922e-01,9.399999976158142090e-01,2.405320852994918823e-02,2.393016964197158813e-02
5.769230723381042480e-01,9.399999976158142090e-01,2.374318055808544159e-02,2.362258732318878174e-02
5.961538553237915039e-01,9.399999976158142090e-01,2.334651723504066467e-02,2.322917804121971130e-02
6.153846383094787598e-01,9.399999976158142090e-01,2.286466397345066071e-02,2.275048196315765381e-02
6.346153616905212402e-01,9.399999976158142090e-01,2.229938283562660217e-02,2.218981832265853882e-02
6.538461446762084961e-01,9.399999976158142090e-01,2.165273018181324005e-02,2.154831588268280029e-02
6.730769276618957520e-01,9.399999976158142090e-01,2.092706970870494843e-02,2.082851156592369080e-02
6.923077106475830078e-01,9.399999976158142090e-01,2.012505009770393372e-02,2.003422379493713379e-02
7.115384340286254883e-01,9.399999976158142090e-01,1.924959942698478699e-02,1.916681975126266479e-02
7.307692170143127441e-01,9.399999976158142090e-01,1.830390281975269318e-02,1.823133230209350586e-02
7.500000000000000000e-01,9.399999976158142090e-01,1.729142107069492340e-02,1.723073050379753113e-02
7.692307829856872559e-01,9.399999976158142090e-01,1.621584407985210419e-02,1.616880297660827637e-02
7.884615659713745117e-01,9.399999976158142090e-01,1.508109644055366516e-02,1.505007874220609665e-02
8.076922893524169922e-01,9.399999976158142090e-01,1.389131881296634674e-02,1.387856807559728622e-02
8.269230723381042480e-01,9.399999976158142090e-01,1.265085488557815552e-02,1.265931781381368637e-02
8.461538553237915039e-01,9.399999976158142090e-01,1.136422716081142426e-02,1.139666046947240829e-02
8.653846383094787598e-01,9.399999976158142090e-01,1.003613416105508804e-02,1.009659375995397568e-02
8.846153616905212402e-01,9.399999976158142090e-01,8.671425282955169678e-03,8.762563578784465790e-03
9.038461446762084961e-01,9.399999976158142090e-01,7.275070063769817352e-03,7.401746697723865509e-03
9.230769276618957520e-01,9.399999976158142090e-01,5.852168891578912735e-03,6.018183194100856781e-03
9.423077106475830078e-01,9.399999976158142090e-01,4.407907836139202118e-03,4.617745988070964813e-03
9.615384340286254883e-01,9.399999976158142090e-01,2.947574481368064880e-03,3.206449560821056366e-03
9.807692170143127441e-01,9.399999976158142090e-01,1.476479927077889442e-03,1.790034584701061249e-03
1.923076994717121124e-02,9.200000166893005371e-01,1.597785740159451962e-03,1.937151886522769928e-03
3.846153989434242249e-02,9.200000166893005371e-01,3.189741401001811028e-03,3.471287898719310760e-03
5.769230797886848450e-02,9.200000166893005371e-01,4.770057741552591324e-03,4.999964497983455658e-03
7.692307978868484497e-02,9.200000166893005371e-01,6.332969292998313904e-03,6.516712717711925507e-03
9.615384787321090698e-02,9.200000166893005371e-01,7.872771471738815308e-03,8.015313185751438141e-03
